cow,dyield_cl,dyield_lb_cl,dyield_lf_cl,dyield_rb_cl,dyield_rf_cl,dim,dyield_dim_cl,dyield_rb_dim_cl,dyield_rf_dim_cl,dyield_lb_dim_cl,dyield_lf_dim_cl,dyield_7d,dyield_lb_7d,dyield_lf_7d,dyield_rb_7d,dyield_rf_7d,adyield_nd_7d,adyield_rb_nd_7d,adyield_rf_nd_7d,adyield_lb_nd_7d,adyield_lf_nd_7d,vyield_cl,vyield_lb_cl,vyield_lf_cl,vyield_rf_cl,vyield_rb_cl,vyield_7d,vyield_lb_7d,vyield_lf_7d,vyield_rf_7d,vyield_rb_7d
1471,1520.63,371.54,360.91,447.52,340.66,45,33.79177777777778,9.944888888888888,7.570222222222223,8.256444444444444,8.020222222222223,270.12,68.43,61.230000000000004,79.51,60.95,38.58857142857143,11.358571428571429,8.707142857142857,9.775714285714287,8.747142857142858,12.996837606837607,3.175555555555556,3.0847008547008548,2.911623931623932,3.824957264957265,11.744347826086956,2.9752173913043483,2.6621739130434783,2.65,3.4569565217391305
1472,1472.55,327.4,376.64,342.69,425.82,61,24.14016393442623,5.617868852459017,6.980655737704918,5.367213114754098,6.174426229508197,165.83,38.86,41.769999999999996,37.64,47.56,23.69,5.377142857142857,6.7942857142857145,5.551428571428572,5.967142857142856,9.687828947368422,2.1539473684210524,2.477894736842105,2.801447368421053,2.2545394736842104,9.212777777777779,2.158888888888889,2.3205555555555555,2.6422222222222222,2.091111111111111
1473,592.0,190.18,106.38,182.73,112.71000000000001,21,28.19047619047619,8.70142857142857,5.367142857142857,9.056190476190476,5.065714285714286,221.97,73.39,38.56,68.55,41.47,31.71,9.792857142857143,5.924285714285714,10.484285714285715,5.508571428571429,12.869565217391305,4.134347826086957,2.3126086956521736,2.450217391304348,3.972391304347826,13.873125,4.586875,2.41,2.591875,4.284375
1474,2548.7,698.01,552.48,682.76,615.45,73,34.913698630136984,9.352876712328767,8.43082191780822,9.561780821917807,7.568219178082192,273.36,76.5,56.849999999999994,75.99000000000001,64.02000000000001,39.05142857142857,10.855714285714287,9.145714285714288,10.928571428571429,8.12142857142857,13.485185185185184,3.693174603174603,2.923174603174603,3.2563492063492068,3.6124867724867724,13.668000000000001,3.825,2.8425000000000002,3.2009999999999996,3.7994999999999997
1475,1366.8,375.58,325.17,355.58,310.47,39,35.04615384615384,9.117435897435897,7.960769230769231,9.63025641025641,8.337692307692308,273.91,79.77,60.550000000000004,75.84,57.75,39.13,10.834285714285715,8.25,11.395714285714286,8.65,16.66829268292683,4.580243902439024,3.965487804878049,3.7862195121951223,4.336341463414634,17.119375,4.985625,3.784375,3.609375,4.74
1476,799.75,176.1,204.5,202.9,216.25,34,23.522058823529413,5.9676470588235295,6.360294117647059,5.179411764705883,6.014705882352941,216.98,52.22,53.41,55.58,55.769999999999996,30.997142857142855,7.9399999999999995,7.967142857142856,7.46,7.63,8.985955056179776,1.9786516853932583,2.297752808988764,2.4297752808988764,2.2797752808988765,9.040833333333333,2.1758333333333333,2.2254166666666664,2.32375,2.3158333333333334
1477,1970.63,662.32,0.6,611.23,696.48,72,27.369861111111113,8.489305555555555,9.673333333333334,9.19888888888889,0.008333333333333333,235.17,83.3,0.0,73.56,78.31,33.59571428571429,10.508571428571429,11.187142857142858,11.9,0.0,10.371736842105264,3.4858947368421056,0.15,3.665684210526316,3.217,11.198571428571428,3.9666666666666663,,3.729047619047619,3.502857142857143
1478,2380.7,628.38,556.44,558.78,637.1,72,33.06527777777777,7.760833333333333,8.848611111111111,8.7275,7.728333333333334,251.8,68.16,58.11,59.83,65.7,35.971428571428575,8.547142857142857,9.385714285714286,9.737142857142857,8.301428571428572,10.534070796460176,2.780442477876106,2.46212389380531,2.8190265486725665,2.4724778761061947,10.947826086956523,2.963478260869565,2.526521739130435,2.856521739130435,2.601304347826087
1479,93.08999999999999,22.34,24.16,21.900000000000002,24.689999999999998,4,23.272499999999997,5.4750000000000005,6.172499999999999,5.585,6.04,,,,,,,,,,,10.343333333333334,2.482222222222222,2.6844444444444444,2.7433333333333336,2.433333333333333,,,,,
1480,823.59,226.24,173.75,235.32,188.28,27,30.503333333333334,8.715555555555556,6.973333333333334,8.379259259259259,6.435185185185185,244.9,70.75,51.0,71.25999999999999,51.89,34.98571428571429,10.179999999999998,7.412857142857143,10.107142857142858,7.285714285714286,14.448947368421052,3.969122807017544,3.0482456140350878,3.303157894736842,4.1284210526315785,16.326666666666668,4.716666666666667,3.4,3.4593333333333334,4.750666666666667
1483,788.78,197.21,193.28,216.4,181.89000000000001,24,32.865833333333335,9.016666666666667,7.57875,8.217083333333333,8.053333333333333,296.93,75.52,71.35000000000001,82.09,67.97,42.41857142857143,11.727142857142857,9.709999999999999,10.788571428571428,10.192857142857145,13.599655172413792,3.4001724137931038,3.332413793103448,3.136034482758621,3.731034482758621,12.372083333333334,3.1466666666666665,2.9729166666666664,2.8320833333333333,3.4204166666666667
1484,21.85,4.710000000000001,6.0200000000000005,4.39,6.73,1,21.85,4.39,6.73,4.710000000000001,6.0200000000000005,,,,,,,,,,,5.4625,1.1775,1.505,1.6825,1.0975000000000001,,,,,
1485,638.62,188.23,138.93,155.7,155.76,22,29.028181818181817,7.077272727272727,7.079999999999999,8.55590909090909,6.315,233.89999999999998,70.57,49.849999999999994,58.42,55.059999999999995,33.41428571428571,8.345714285714285,7.865714285714285,10.081428571428571,7.121428571428571,9.9784375,2.94109375,2.17078125,2.43375,2.4328125,9.745833333333334,2.940416666666667,2.0770833333333334,2.294166666666667,2.4341666666666666
1486,1837.04,488.74,457.27,430.47,460.56,64,28.70375,6.72609375,7.19625,7.6365625,7.14484375,217.02,62.589999999999996,54.81,50.87,48.75,31.002857142857145,7.267142857142857,6.964285714285714,8.94142857142857,7.83,10.742923976608187,2.85812865497076,2.674093567251462,2.6933333333333334,2.5173684210526317,9.864545454545455,2.845,2.4913636363636367,2.215909090909091,2.312272727272727
1487,739.61,216.22,159.99,197.13,166.27,25,29.584400000000002,7.8852,6.6508,8.6488,6.3996,252.67,76.61,52.57,68.34,55.15,36.09571428571429,9.762857142857143,7.878571428571428,10.944285714285714,7.51,11.55640625,3.3784375,2.49984375,2.59796875,3.08015625,12.03190476190476,3.6480952380952383,2.5033333333333334,2.626190476190476,3.2542857142857144
1489,230.41,62.61,50.61,63.12,54.07,8,28.80125,7.89,6.75875,7.82625,6.32625,29.779999999999998,8.43,6.720000000000001,7.93,6.699999999999999,4.254285714285714,1.1328571428571428,0.9571428571428571,1.2042857142857142,0.9600000000000001,12.800555555555555,3.4783333333333335,2.8116666666666665,3.003888888888889,3.5066666666666664,14.889999999999999,4.215,3.3600000000000003,3.3499999999999996,3.965
1495,484.7,111.28,125.65,113.77,134.0,21,23.08095238095238,5.417619047619048,6.380952380952381,5.299047619047619,5.983333333333333,185.38,42.07,48.94,43.39,50.98,26.482857142857142,6.198571428571428,7.282857142857142,6.01,6.991428571428571,10.53695652173913,2.4191304347826086,2.731521739130435,2.9130434782608696,2.4732608695652174,11.58625,2.629375,3.05875,3.18625,2.711875
1501,556.69,146.79,134.6,132.51,142.79,21,26.50904761904762,6.31,6.7995238095238095,6.989999999999999,6.409523809523809,203.48,53.47,50.2,44.92,54.89,29.068571428571428,6.417142857142857,7.841428571428572,7.638571428571429,7.171428571428572,12.94627906976744,3.4137209302325577,3.130232558139535,3.3206976744186045,3.081627906976744,14.534285714285714,3.8192857142857144,3.585714285714286,3.920714285714286,3.2085714285714286
1503,162.35,38.089999999999996,41.25,37.92,45.09,7,23.192857142857143,5.417142857142857,6.441428571428572,5.441428571428571,5.892857142857143,,,,,,,,,,,10.823333333333332,2.5393333333333334,2.75,3.0060000000000002,2.528,,,,,
1504,117.47,21.56,29.17,27.009999999999998,39.730000000000004,12,9.789166666666667,2.250833333333333,3.3108333333333335,1.7966666666666666,2.4308333333333336,50.65,8.07,13.53,10.59,18.46,7.235714285714286,1.512857142857143,2.6371428571428575,1.1528571428571428,1.9328571428571428,4.894583333333333,0.8983333333333333,1.2154166666666666,1.6554166666666665,1.1254166666666667,5.0649999999999995,0.807,1.353,1.846,1.059
1507,78.02,1.03,9.17,35.07,32.75,7,11.145714285714286,5.01,4.678571428571429,0.14714285714285716,1.31,,,,,,,,,,,5.201333333333333,0.12875,0.6113333333333333,2.183333333333333,2.338,,,,,
1511,47.84,11.940000000000001,12.239999999999998,10.4,13.26,3,15.946666666666667,3.466666666666667,4.42,3.9800000000000004,4.079999999999999,,,,,,,,,,,6.834285714285714,1.7057142857142857,1.7485714285714287,1.8942857142857144,1.4857142857142858,,,,,
