Animal Number;Date;Begin Time;End Time;Yield;Kickoff LF;Kickoff Milkings;Kickoff LR;Kickoff RF;Kickoff RR
1293;10/19/2023;10/19/2023 8:53 AM;9:00 AM;15.55;Unchecked;0;Unchecked;Unchecked;Unchecked
1422;10/19/2023;10/19/2023 8:56 AM;9:02 AM;14.65;Unchecked;0;Unchecked;Unchecked;Unchecked
948;10/19/2023;10/19/2023 8:56 AM;9:04 AM;23.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1397;10/19/2023;10/19/2023 9:02 AM;9:07 AM;9.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1271;10/19/2023;10/19/2023 9:01 AM;9:08 AM;13.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1273;10/19/2023;10/19/2023 9:04 AM;9:11 AM;18.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1240;10/19/2023;10/19/2023 9:01 AM;9:11 AM;26.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1442;10/19/2023;10/19/2023 9:08 AM;9:14 AM;13.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1385;10/19/2023;10/19/2023 9:09 AM;9:15 AM;12.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1255;10/19/2023;10/19/2023 9:11 AM;9:19 AM;21.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1434;10/19/2023;10/19/2023 9:14 AM;9:20 AM;10.13;Unchecked;0;Unchecked;Unchecked;Unchecked
1126;10/19/2023;10/19/2023 9:13 AM;9:23 AM;18.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1474;10/19/2023;10/19/2023 9:15 AM;9:24 AM;14.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1084;10/19/2023;10/19/2023 9:20 AM;9:27 AM;16.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1328;10/19/2023;10/19/2023 9:24 AM;9:29 AM;11.55;Unchecked;0;Unchecked;Unchecked;Unchecked
1406;10/19/2023;10/19/2023 9:21 AM;9:29 AM;10.37;Unchecked;1;Unchecked;Unchecked;Checked
1039;10/19/2023;10/19/2023 9:24 AM;9:31 AM;16.83;Unchecked;0;Unchecked;Unchecked;Unchecked
1266;10/19/2023;10/19/2023 9:28 AM;9:36 AM;15.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;10/19/2023;10/19/2023 9:29 AM;9:37 AM;17.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1430;10/19/2023;10/19/2023 9:29 AM;9:38 AM;17.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1144;10/19/2023;10/19/2023 9:32 AM;9:40 AM;19.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1407;10/19/2023;10/19/2023 9:38 AM;9:43 AM;7.42;Unchecked;0;Unchecked;Unchecked;Unchecked
837;10/19/2023;10/19/2023 9:36 AM;9:43 AM;20.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1058;10/19/2023;10/19/2023 9:38 AM;9:44 AM;16.06;Unchecked;0;Unchecked;Unchecked;Unchecked
912;10/19/2023;10/19/2023 9:41 AM;9:47 AM;18.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1376;10/19/2023;10/19/2023 9:44 AM;9:50 AM;8.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1371;10/19/2023;10/19/2023 9:44 AM;9:52 AM;12.78;Unchecked;0;Unchecked;Unchecked;Unchecked
957;10/19/2023;10/19/2023 9:44 AM;9:53 AM;22.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;10/19/2023;10/19/2023 9:51 AM;9:57 AM;16.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1219;10/19/2023;10/19/2023 9:48 AM;9:59 AM;22.72;Unchecked;0;Unchecked;Unchecked;Unchecked
978;10/19/2023;10/19/2023 9:53 AM;10:01 AM;14.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1461;10/19/2023;10/19/2023 9:57 AM;10:03 AM;11.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1288;10/19/2023;10/19/2023 9:53 AM;10:07 AM;18.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1283;10/19/2023;10/19/2023 10:00 AM;10:07 AM;20.57;Unchecked;0;Unchecked;Unchecked;Unchecked
924;10/19/2023;10/19/2023 10:01 AM;10:08 AM;12.29;Unchecked;0;Unchecked;Unchecked;Unchecked
971;10/19/2023;10/19/2023 10:03 AM;10:10 AM;17.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1360;10/19/2023;10/19/2023 10:07 AM;10:13 AM;8.52;Unchecked;0;Unchecked;Unchecked;Unchecked
833;10/19/2023;10/19/2023 10:07 AM;10:15 AM;17.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1237;10/19/2023;10/19/2023 10:11 AM;10:16 AM;10.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1267;10/19/2023;10/19/2023 10:09 AM;10:18 AM;17.86;Unchecked;0;Unchecked;Unchecked;Unchecked
973;10/19/2023;10/19/2023 10:19 AM;10:25 AM;10.91;Unchecked;0;Unchecked;Unchecked;Unchecked
1279;10/19/2023;10/19/2023 10:19 AM;10:25 AM;22.30;Unchecked;0;Unchecked;Unchecked;Unchecked
975;10/19/2023;10/19/2023 10:16 AM;10:26 AM;23.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1312;10/19/2023;10/19/2023 10:17 AM;10:27 AM;16.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1325;10/19/2023;10/19/2023 10:27 AM;10:33 AM;10.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1241;10/19/2023;10/19/2023 10:26 AM;10:33 AM;23.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1425;10/19/2023;10/19/2023 10:26 AM;10:39 AM;17.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1101;10/19/2023;10/19/2023 10:33 AM;10:40 AM;18.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1216;10/19/2023;10/19/2023 10:33 AM;10:42 AM;16.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1061;10/19/2023;10/19/2023 10:35 AM;10:42 AM;16.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1335;10/19/2023;10/19/2023 10:42 AM;10:46 AM;8.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1092;10/19/2023;10/19/2023 10:43 AM;10:49 AM;19.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1334;10/19/2023;10/19/2023 10:40 AM;10:50 AM;17.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1433;10/19/2023;10/19/2023 10:47 AM;10:52 AM;8.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1362;10/19/2023;10/19/2023 10:51 AM;10:55 AM;9.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;10/19/2023;10/19/2023 10:53 AM;11:00 AM;16.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1139;10/19/2023;10/19/2023 10:50 AM;11:00 AM;19.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1419;10/19/2023;10/19/2023 10:55 AM;11:02 AM;18.09;Unchecked;0;Unchecked;Unchecked;Unchecked
738;10/19/2023;10/19/2023 10:59 AM;11:04 AM;10.80;Unchecked;0;Unchecked;Unchecked;Unchecked
1320;10/19/2023;10/19/2023 11:00 AM;11:07 AM;14.54;Unchecked;0;Unchecked;Unchecked;Unchecked
729;10/19/2023;10/19/2023 11:01 AM;11:10 AM;20.15;Unchecked;0;Unchecked;Unchecked;Unchecked
778;10/19/2023;10/19/2023 11:04 AM;11:10 AM;10.04;Unchecked;0;Unchecked;Unchecked;Unchecked
764;10/19/2023;10/19/2023 11:08 AM;11:14 AM;12.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;10/19/2023;10/19/2023 11:09 AM;11:15 AM;12.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1151;10/19/2023;10/19/2023 11:10 AM;11:16 AM;19.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1224;10/19/2023;10/19/2023 11:11 AM;11:18 AM;26.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1078;10/19/2023;10/19/2023 11:14 AM;11:22 AM;15.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1264;10/19/2023;10/19/2023 11:18 AM;11:23 AM;15.24;Checked;1;Unchecked;Unchecked;Unchecked
1468;10/19/2023;10/19/2023 11:15 AM;11:24 AM;16.70;Unchecked;0;Unchecked;Unchecked;Unchecked
921;10/19/2023;10/19/2023 11:24 AM;11:29 AM;10.85;Unchecked;0;Unchecked;Unchecked;Unchecked
1440;10/19/2023;10/19/2023 11:24 AM;11:30 AM;8.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1272;10/19/2023;10/19/2023 11:22 AM;11:30 AM;17.84;Unchecked;0;Unchecked;Unchecked;Unchecked
747;10/19/2023;10/19/2023 11:25 AM;11:30 AM;13.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1133;10/19/2023;10/19/2023 11:31 AM;11:35 AM;11.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1282;10/19/2023;10/19/2023 11:30 AM;11:37 AM;20.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1263;10/19/2023;10/19/2023 11:31 AM;11:37 AM;16.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1261;10/19/2023;10/19/2023 11:31 AM;11:38 AM;17.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1172;10/19/2023;10/19/2023 11:38 AM;11:43 AM;15.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1067;10/19/2023;10/19/2023 11:38 AM;11:45 AM;14.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1074;10/19/2023;10/19/2023 11:38 AM;11:46 AM;25.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1465;10/19/2023;10/19/2023 11:36 AM;11:46 AM;15.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1405;10/19/2023;10/19/2023 11:45 AM;11:50 AM;6.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1294;10/19/2023;10/19/2023 11:44 AM;11:51 AM;20.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1323;10/19/2023;10/19/2023 11:47 AM;11:51 AM;8.56;Unchecked;0;Unchecked;Unchecked;Unchecked
736;10/19/2023;10/19/2023 11:46 AM;11:54 AM;14.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;10/19/2023;10/19/2023 11:51 AM;11:56 AM;13.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1418;10/19/2023;10/19/2023 11:51 AM;11:57 AM;19.54;Unchecked;0;Unchecked;Unchecked;Unchecked
1204;10/19/2023;10/19/2023 11:52 AM;11:59 AM;18.14;Unchecked;0;Unchecked;Unchecked;Unchecked
454;10/19/2023;10/19/2023 11:57 AM;12:04 PM;15.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1429;10/19/2023;10/19/2023 11:57 AM;12:05 PM;13.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1395;10/19/2023;10/19/2023 12:00 PM;12:07 PM;12.21;Unchecked;0;Unchecked;Unchecked;Unchecked
722;10/19/2023;10/19/2023 11:55 AM;12:09 PM;30.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1003;10/19/2023;10/19/2023 12:04 PM;12:11 PM;18.24;Unchecked;0;Unchecked;Unchecked;Unchecked
1291;10/19/2023;10/19/2023 12:07 PM;12:12 PM;13.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1104;10/19/2023;10/19/2023 12:05 PM;12:14 PM;9.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1365;10/19/2023;10/19/2023 12:13 PM;12:17 PM;11.17;Unchecked;0;Unchecked;Unchecked;Unchecked
1417;10/19/2023;10/19/2023 12:14 PM;12:20 PM;10.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1140;10/19/2023;10/19/2023 12:17 PM;12:23 PM;15.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1424;10/19/2023;10/19/2023 12:17 PM;12:24 PM;11.05;Unchecked;0;Unchecked;Unchecked;Unchecked
986;10/19/2023;10/19/2023 12:13 PM;12:24 PM;22.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;10/19/2023;10/19/2023 12:21 PM;12:25 PM;4.84;Unchecked;0;Unchecked;Unchecked;Unchecked
925;10/19/2023;10/19/2023 12:24 PM;12:30 PM;14.96;Unchecked;0;Unchecked;Unchecked;Unchecked
723;10/19/2023;10/19/2023 12:25 PM;12:30 PM;23.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1486;10/19/2023;10/19/2023 12:26 PM;12:31 PM;11.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1460;10/19/2023;10/19/2023 12:25 PM;12:35 PM;14.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1127;10/19/2023;10/19/2023 12:59 PM;1:06 PM;14.01;Unchecked;0;Unchecked;Unchecked;Unchecked
970;10/19/2023;10/19/2023 1:00 PM;1:09 PM;19.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1244;10/19/2023;10/19/2023 1:07 PM;1:12 PM;14.05;Unchecked;0;Unchecked;Unchecked;Unchecked
1432;10/19/2023;10/19/2023 1:07 PM;1:13 PM;9.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1447;10/19/2023;10/19/2023 1:09 PM;1:15 PM;11.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1276;10/19/2023;10/19/2023 1:09 PM;1:17 PM;22.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1453;10/19/2023;10/19/2023 1:13 PM;1:19 PM;11.48;Unchecked;0;Unchecked;Unchecked;Unchecked
1258;10/19/2023;10/19/2023 1:13 PM;1:19 PM;17.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1401;10/19/2023;10/19/2023 1:16 PM;1:20 PM;8.65;Unchecked;0;Unchecked;Unchecked;Unchecked
1207;10/19/2023;10/19/2023 1:17 PM;1:24 PM;14.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1398;10/19/2023;10/19/2023 1:21 PM;1:28 PM;16.10;Unchecked;0;Unchecked;Unchecked;Unchecked
686;10/19/2023;10/19/2023 1:21 PM;1:29 PM;19.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1236;10/19/2023;10/19/2023 1:20 PM;1:29 PM;20.20;Unchecked;0;Unchecked;Unchecked;Unchecked
1232;10/19/2023;10/19/2023 1:25 PM;1:34 PM;18.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1116;10/19/2023;10/19/2023 1:30 PM;1:36 PM;17.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1081;10/19/2023;10/19/2023 1:30 PM;1:37 PM;21.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1399;10/19/2023;10/19/2023 1:29 PM;1:40 PM;19.31;Unchecked;0;Unchecked;Unchecked;Unchecked
1404;10/19/2023;10/19/2023 1:37 PM;1:41 PM;6.83;Unchecked;0;Unchecked;Unchecked;Unchecked
1231;10/19/2023;10/19/2023 1:34 PM;1:41 PM;18.63;Unchecked;1;Unchecked;Checked;Unchecked
922;10/19/2023;10/19/2023 1:38 PM;1:43 PM;18.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1363;10/19/2023;10/19/2023 1:41 PM;1:46 PM;6.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1436;10/19/2023;10/19/2023 1:40 PM;1:46 PM;15.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1192;10/19/2023;10/19/2023 1:42 PM;1:50 PM;18.86;Unchecked;0;Unchecked;Unchecked;Unchecked
897;10/19/2023;10/19/2023 1:45 PM;1:51 PM;13.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1300;10/19/2023;10/19/2023 1:47 PM;1:55 PM;19.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1270;10/19/2023;10/19/2023 1:46 PM;1:55 PM;18.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1286;10/19/2023;10/19/2023 1:52 PM;1:57 PM;15.70;Unchecked;0;Unchecked;Unchecked;Unchecked
904;10/19/2023;10/19/2023 1:51 PM;2:01 PM;21.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1364;10/19/2023;10/19/2023 1:56 PM;2:01 PM;11.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1295;10/19/2023;10/19/2023 1:56 PM;2:02 PM;15.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;10/19/2023;10/19/2023 2:02 PM;2:06 PM;9.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1084;10/19/2023;10/19/2023 2:01 PM;2:07 PM;8.57;Unchecked;0;Unchecked;Unchecked;Unchecked
842;10/19/2023;10/19/2023 2:00 PM;2:07 PM;18.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1380;10/19/2023;10/19/2023 2:02 PM;2:07 PM;12.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1372;10/19/2023;10/19/2023 2:08 PM;2:13 PM;11.85;Unchecked;0;Unchecked;Unchecked;Unchecked
1370;10/19/2023;10/19/2023 2:07 PM;2:13 PM;12.27;Unchecked;0;Unchecked;Unchecked;Unchecked
924;10/19/2023;10/19/2023 2:07 PM;2:13 PM;11.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1163;10/19/2023;10/19/2023 2:07 PM;2:16 PM;15.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1315;10/19/2023;10/19/2023 2:14 PM;2:20 PM;13.88;Unchecked;0;Unchecked;Unchecked;Unchecked
935;10/19/2023;10/19/2023 2:14 PM;2:20 PM;18.31;Unchecked;0;Unchecked;Unchecked;Unchecked
948;10/19/2023;10/19/2023 2:17 PM;2:24 PM;6.39;Unchecked;1;Unchecked;Unchecked;Checked
1454;10/19/2023;10/19/2023 2:15 PM;2:25 PM;11.00;Unchecked;0;Unchecked;Unchecked;Unchecked
915;10/19/2023;10/19/2023 2:21 PM;2:28 PM;19.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1410;10/19/2023;10/19/2023 2:20 PM;2:29 PM;13.97;Unchecked;0;Unchecked;Unchecked;Unchecked
1246;10/19/2023;10/19/2023 2:25 PM;2:31 PM;12.91;Unchecked;0;Unchecked;Unchecked;Unchecked
868;10/19/2023;10/19/2023 2:29 PM;2:35 PM;17.99;Unchecked;0;Unchecked;Unchecked;Unchecked
1396;10/19/2023;10/19/2023 2:26 PM;2:35 PM;11.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1368;10/19/2023;10/19/2023 2:30 PM;2:36 PM;16.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1409;10/19/2023;10/19/2023 2:36 PM;2:41 PM;9.79;Unchecked;1;Checked;Unchecked;Unchecked
1178;10/19/2023;10/19/2023 2:32 PM;2:42 PM;17.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1102;10/19/2023;10/19/2023 2:35 PM;2:42 PM;22.97;Unchecked;0;Unchecked;Unchecked;Unchecked
1327;10/19/2023;10/19/2023 2:42 PM;2:48 PM;14.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1089;10/19/2023;10/19/2023 2:43 PM;2:49 PM;19.99;Unchecked;0;Unchecked;Unchecked;Unchecked
1262;10/19/2023;10/19/2023 2:38 PM;2:49 PM;23.65;Unchecked;1;Unchecked;Unchecked;Checked
1321;10/19/2023;10/19/2023 2:43 PM;2:51 PM;23.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1423;10/19/2023;10/19/2023 2:50 PM;2:55 PM;10.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1274;10/19/2023;10/19/2023 2:50 PM;2:57 PM;15.58;Unchecked;0;Unchecked;Unchecked;Unchecked
1098;10/19/2023;10/19/2023 2:52 PM;2:59 PM;19.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1389;10/19/2023;10/19/2023 2:48 PM;2:59 PM;21.68;Unchecked;0;Unchecked;Unchecked;Unchecked
1435;10/19/2023;10/19/2023 2:55 PM;3:04 PM;21.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1200;10/19/2023;10/19/2023 2:58 PM;3:05 PM;15.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1284;10/19/2023;10/19/2023 3:00 PM;3:06 PM;14.58;Unchecked;0;Unchecked;Unchecked;Unchecked
1259;10/19/2023;10/19/2023 2:59 PM;3:06 PM;19.27;Unchecked;0;Unchecked;Unchecked;Unchecked
971;10/19/2023;10/19/2023 3:04 PM;3:09 PM;9.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1243;10/19/2023;10/19/2023 3:07 PM;3:12 PM;16.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1142;10/19/2023;10/19/2023 3:05 PM;3:14 PM;19.55;Unchecked;0;Unchecked;Unchecked;Unchecked
1400;10/19/2023;10/19/2023 3:06 PM;3:15 PM;17.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1094;10/19/2023;10/19/2023 3:14 PM;3:20 PM;13.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1441;10/19/2023;10/19/2023 3:12 PM;3:20 PM;11.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1412;10/19/2023;10/19/2023 3:15 PM;3:23 PM;12.24;Unchecked;0;Unchecked;Unchecked;Unchecked
1235;10/19/2023;10/19/2023 3:13 PM;3:25 PM;22.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1427;10/19/2023;10/19/2023 3:21 PM;3:26 PM;10.49;Unchecked;0;Unchecked;Unchecked;Unchecked
962;10/19/2023;10/19/2023 3:21 PM;3:27 PM;16.64;Unchecked;0;Unchecked;Unchecked;Unchecked
937;10/19/2023;10/19/2023 3:24 PM;3:31 PM;22.47;Unchecked;0;Unchecked;Unchecked;Unchecked
778;10/19/2023;10/19/2023 3:27 PM;3:32 PM;6.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1329;10/19/2023;10/19/2023 3:29 PM;3:34 PM;12.58;Unchecked;0;Unchecked;Unchecked;Unchecked
1233;10/19/2023;10/19/2023 3:28 PM;3:35 PM;19.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1478;10/19/2023;10/19/2023 3:32 PM;3:37 PM;9.26;Unchecked;0;Unchecked;Unchecked;Unchecked
905;10/19/2023;10/19/2023 3:33 PM;3:40 PM;13.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1058;10/19/2023;10/19/2023 3:38 PM;3:43 PM;8.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1443;10/19/2023;10/19/2023 3:36 PM;3:46 PM;16.03;Unchecked;0;Unchecked;Unchecked;Unchecked
911;10/19/2023;10/19/2023 3:42 PM;3:47 PM;15.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1461;10/19/2023;10/19/2023 3:44 PM;3:49 PM;9.40;Unchecked;0;Unchecked;Unchecked;Unchecked
978;10/19/2023;10/19/2023 3:46 PM;3:53 PM;11.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1382;10/19/2023;10/19/2023 3:50 PM;3:56 PM;15.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1225;10/19/2023;10/19/2023 3:51 PM;3:56 PM;12.67;Unchecked;0;Unchecked;Unchecked;Unchecked
627;10/19/2023;10/19/2023 3:54 PM;4:00 PM;27.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1354;10/19/2023;10/19/2023 3:57 PM;4:04 PM;18.49;Unchecked;0;Unchecked;Unchecked;Unchecked
837;10/19/2023;10/19/2023 4:01 PM;4:06 PM;12.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1325;10/19/2023;10/19/2023 4:05 PM;4:09 PM;8.71;Unchecked;0;Unchecked;Unchecked;Unchecked
872;10/19/2023;10/19/2023 4:03 PM;4:11 PM;15.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1091;10/19/2023;10/19/2023 4:07 PM;4:13 PM;14.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1451;10/19/2023;10/19/2023 4:10 PM;4:14 PM;8.21;Unchecked;0;Unchecked;Unchecked;Unchecked
703;10/19/2023;10/19/2023 4:12 PM;4:17 PM;16.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1074;10/19/2023;10/19/2023 4:14 PM;4:18 PM;8.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;10/19/2023;10/19/2023 4:15 PM;4:20 PM;4.73;Unchecked;0;Unchecked;Unchecked;Unchecked
764;10/19/2023;10/19/2023 4:20 PM;4:26 PM;9.53;Unchecked;0;Unchecked;Unchecked;Unchecked
856;10/19/2023;10/19/2023 4:19 PM;4:26 PM;19.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1434;10/19/2023;10/19/2023 4:20 PM;4:27 PM;12.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1168;10/19/2023;10/19/2023 4:18 PM;4:31 PM;20.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1433;10/19/2023;10/19/2023 4:26 PM;4:31 PM;8.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1277;10/19/2023;10/19/2023 4:26 PM;4:33 PM;13.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1331;10/19/2023;10/19/2023 4:27 PM;4:33 PM;14.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1171;10/19/2023;10/19/2023 4:32 PM;4:38 PM;21.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1334;10/19/2023;10/19/2023 4:31 PM;4:38 PM;11.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1263;10/19/2023;10/19/2023 4:33 PM;4:38 PM;10.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1145;10/19/2023;10/19/2023 4:34 PM;4:43 PM;19.86;Unchecked;0;Unchecked;Unchecked;Unchecked
861;10/19/2023;10/19/2023 4:39 PM;4:45 PM;16.96;Unchecked;0;Unchecked;Unchecked;Unchecked
1407;10/19/2023;10/19/2023 4:39 PM;4:45 PM;9.11;Unchecked;0;Unchecked;Unchecked;Unchecked
833;10/19/2023;10/19/2023 4:39 PM;4:47 PM;13.24;Unchecked;0;Unchecked;Unchecked;Unchecked
1391;10/19/2023;10/19/2023 4:44 PM;4:49 PM;12.37;Unchecked;0;Unchecked;Unchecked;Unchecked
1061;10/19/2023;10/19/2023 4:46 PM;4:53 PM;13.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1414;10/19/2023;10/19/2023 4:46 PM;4:53 PM;15.80;Unchecked;0;Unchecked;Unchecked;Unchecked
1455;10/19/2023;10/19/2023 4:50 PM;4:55 PM;13.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1023;10/19/2023;10/19/2023 4:48 PM;4:58 PM;24.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1320;10/19/2023;10/19/2023 4:53 PM;4:58 PM;8.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1219;10/19/2023;10/19/2023 4:53 PM;5:02 PM;11.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1003;10/19/2023;10/19/2023 4:58 PM;5:04 PM;13.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1359;10/19/2023;10/19/2023 5:00 PM;5:07 PM;14.48;Unchecked;0;Unchecked;Unchecked;Unchecked
1293;10/19/2023;10/19/2023 5:02 PM;5:08 PM;13.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;10/19/2023;10/19/2023 5:02 PM;5:09 PM;13.42;Unchecked;0;Unchecked;Unchecked;Unchecked
807;10/19/2023;10/19/2023 5:05 PM;5:14 PM;18.99;Unchecked;0;Unchecked;Unchecked;Unchecked
1457;10/19/2023;10/19/2023 5:08 PM;5:15 PM;13.68;Unchecked;0;Unchecked;Unchecked;Unchecked
628;10/19/2023;10/19/2023 5:09 PM;5:15 PM;12.19;Unchecked;0;Unchecked;Unchecked;Unchecked
